member,split,ncbiTaxID_new,Temp_Duplicate_Average,bin_name
74348|WP_093923446.1,train,74348,14.5,psychrophiles
1002795|WP_330997973.1,train,1002795,30.0,mesophiles bin 2
651662|WP_092740567.1,train,651662,5.5,psychrophiles
1970436|WP_374139067.1,train,1970436,4.2,psychrophiles
304413|WP_464242817.1,train,304413,14.0,psychrophiles
264736|WP_006233883.1,train,264736,14.0,psychrophiles
249189|WP_071857071.1,train,249189,13.5,psychrophiles
604332|WP_027883224.1,train,604332,57.5,mesophiles bin 4
468913|WP_161884084.1,train,468913,10.0,psychrophiles
468913|WP_237725082.1,train,468913,10.0,psychrophiles
995037|WP_105035753.1,val,995037,11.0,psychrophiles
995038|WP_092448833.1,train,995038,11.0,psychrophiles
995038|WP_092451436.1,train,995038,11.0,psychrophiles
1117313|WP_010552736.1,train,1117313,12.5,psychrophiles
271098|WP_012277565.1,train,271098,10.0,psychrophiles
56813|WP_248987830.1,train,56813,16.0,mesophiles bin 1
225848|WP_237158098.1,train,225848,12.5,psychrophiles
43661|WP_193632459.1,train,43661,5.0,psychrophiles
425104|WP_012143145.1,train,425104,10.0,psychrophiles
60217|WP_013051994.1,train,60217,7.0,psychrophiles
271099|WP_126506052.1,train,271099,10.0,psychrophiles
271096|WP_126519508.1,train,271096,10.0,psychrophiles
1117313|WP_010553581.1,test,1117313,12.5,psychrophiles
1121381|WP_051655073.1,train,1121381,12.5,psychrophiles
249403|WP_029478354.1,train,249403,13.5,psychrophiles
468913|WP_237724870.1,train,468913,10.0,psychrophiles
468914|WP_407571104.1,train,468914,10.0,psychrophiles
1121922|WP_006012910.1,train,1121922,12.5,psychrophiles
1129794|WP_007637745.1,train,1129794,12.0,psychrophiles
1121922|WP_006010440.1,train,1121922,12.5,psychrophiles
1123032|WP_028857285.1,train,1123032,18.5,mesophiles bin 1
1129794|WP_007637135.1,train,1129794,12.0,psychrophiles
1186196|WP_090617737.1,train,1186196,45.0,mesophiles bin 4
1201293|WP_017223121.1,train,1201293,9.0,psychrophiles
1201293|WP_017220425.1,test,1201293,9.0,psychrophiles
1217908|WP_144055568.1,train,1217908,7.0,psychrophiles
131540|WP_019557265.1,train,131540,12.35,psychrophiles
1410674|WP_033163411.1,train,1410674,37.0,mesophiels bin 3
145483|WP_146855887.1,train,145483,13.5,psychrophiles
145483|WP_146855841.1,train,145483,13.5,psychrophiles
145483|WP_146856846.1,train,145483,13.5,psychrophiles
1469557|WP_034062487.1,train,1469557,10.0,psychrophiles
291187|WP_066253189.1,train,291187,10.5,psychrophiles
1469557|WP_052158242.1,train,1469557,10.0,psychrophiles
291190|WP_170249915.1,train,291190,13.0,psychrophiles
1477021|WP_308419469.1,train,1477021,14.0,psychrophiles
995037|WP_105036931.1,train,995037,11.0,psychrophiles
995038|WP_092450861.1,train,995038,11.0,psychrophiles
1117313|WP_004335148.1,train,1117313,12.5,psychrophiles
1485217|WP_229414029.1,train,1485217,10.0,psychrophiles
1485217|WP_099788707.1,train,1485217,10.0,psychrophiles
1524095|WP_188561711.1,test,1524095,12.5,psychrophiles
2054411|WP_208305982.1,test,2054411,14.0,psychrophiles
1562124|WP_188558175.1,test,1562124,10.0,psychrophiles
1525|WP_011393037.1,train,1525,56.9,mesophiles bin 4
1562124|WP_188555780.1,train,1562124,10.0,psychrophiles
163361|WP_206966124.1,train,163361,14.0,psychrophiles
163361|WP_206962268.1,train,163361,14.0,psychrophiles
163361|WP_206967082.1,train,163361,14.0,psychrophiles
1658618|WP_105043317.1,train,1658618,10.0,psychrophiles
1658618|WP_105043307.1,train,1658618,10.0,psychrophiles
1658618|WP_105043518.1,train,1658618,10.0,psychrophiles
177439|WP_041278432.1,train,177439,10.0,psychrophiles
177439|WP_011188214.1,train,177439,10.0,psychrophiles
1794944|WP_183319855.1,train,1794944,30.0,mesophiles bin 2
1843235|WP_132528989.1,train,1843235,10.0,psychrophiles
1843235|WP_132536101.1,train,1843235,10.0,psychrophiles
1524095|WP_188561344.1,train,1524095,12.5,psychrophiles
2054411|WP_208307547.1,train,2054411,14.0,psychrophiles
1562124|WP_188557912.1,train,1562124,10.0,psychrophiles
2054411|WP_208306559.1,train,2054411,14.0,psychrophiles
425514|WP_217631533.1,train,425514,14.0,psychrophiles
1843235|WP_132535725.1,train,1843235,10.0,psychrophiles
1434752|WP_069660351.1,train,1434752,12.5,psychrophiles
651662|WP_092738518.1,train,651662,5.5,psychrophiles
291190|WP_146929482.1,train,291190,13.0,psychrophiles
2038737|WP_379805777.1,train,2038737,10.0,psychrophiles
1469557|WP_034059027.1,train,1469557,10.0,psychrophiles
935224|WP_103998383.1,train,935224,14.5,psychrophiles
291187|WP_066248097.1,train,291187,10.5,psychrophiles
336828|WP_026333394.1,train,336828,5.0,psychrophiles
935223|WP_091203148.1,train,935223,14.0,psychrophiles
1864947|WP_126249027.1,train,1864947,28.0,mesophiles bin 2
1970310|WP_291324168.1,val,1970310,6.29,psychrophiles
1970434|WP_374146555.1,train,1970434,4.2,psychrophiles
1970436|WP_374127180.1,train,1970436,4.2,psychrophiles
1632025|WP_191285913.1,train,1632025,28.0,mesophiles bin 2
1970433|WP_374131971.1,train,1970433,4.2,psychrophiles
53946|WP_044037087.1,train,53946,9.5,psychrophiles
1970434|WP_374147196.1,train,1970434,4.2,psychrophiles
198347|WP_226122919.1,test,198347,5.0,psychrophiles
52704|WP_106058165.1,test,52704,12.0,psychrophiles
249189|WP_071858496.1,test,249189,13.5,psychrophiles
253703|WP_068646894.1,test,253703,12.5,psychrophiles
2038737|WP_379809100.1,train,2038737,10.0,psychrophiles
2038737|WP_379808304.1,train,2038737,10.0,psychrophiles
1658618|WP_105043068.1,train,1658618,10.0,psychrophiles
2038737|WP_379805547.1,val,2038737,10.0,psychrophiles
2054411|WP_208307267.1,train,2054411,14.0,psychrophiles
238834|WP_224617171.1,train,238834,7.0,psychrophiles
249189|WP_071858709.1,test,249189,13.5,psychrophiles
249403|WP_029477378.1,train,249403,13.5,psychrophiles
1121381|WP_029480256.1,train,1121381,12.5,psychrophiles
249408|WP_415813279.1,val,249408,12.5,psychrophiles
253703|WP_068650566.1,train,253703,12.5,psychrophiles
264736|WP_107241940.1,train,264736,14.0,psychrophiles
271098|WP_012277895.1,train,271098,10.0,psychrophiles
645597|WP_042928639.1,train,645597,12.5,psychrophiles
212021|WP_248973735.1,train,212021,13.0,psychrophiles
281738|WP_394123786.1,train,281738,12.5,psychrophiles
56810|WP_201564342.1,train,56810,14.0,psychrophiles
290588|WP_055735973.1,test,290588,30.0,mesophiles bin 2
291179|WP_223270905.1,train,291179,10.5,psychrophiles
651662|WP_175470987.1,train,651662,5.5,psychrophiles
2054411|WP_208309091.1,train,2054411,14.0,psychrophiles
291187|WP_197503480.1,train,291187,10.5,psychrophiles
291187|WP_066247151.1,train,291187,10.5,psychrophiles
304413|WP_464244543.1,train,304413,14.0,psychrophiles
336828|WP_019598879.1,train,336828,5.0,psychrophiles
340146|WP_214751166.1,train,340146,30.0,mesophiles bin 2
37448|WP_168923282.1,train,37448,4.0,psychrophiles
56810|WP_201561812.1,train,56810,14.0,psychrophiles
1967665|WP_081154585.1,train,1967665,11.5,psychrophiles
1524095|WP_188562777.1,train,1524095,12.5,psychrophiles
1129794|WP_007640612.1,train,1129794,12.0,psychrophiles
1485217|WP_099788045.1,train,1485217,10.0,psychrophiles
198347|WP_226124894.1,train,198347,5.0,psychrophiles
28229|WP_041737128.1,train,28229,9.5,psychrophiles
1132498|WP_012710798.1,train,1132498,76.5,thermophiles
145483|WP_146852222.1,train,145483,13.5,psychrophiles
37448|WP_168922475.1,train,37448,4.0,psychrophiles
74348|WP_245766425.1,train,74348,14.5,psychrophiles
53946|WP_015497506.1,train,53946,9.5,psychrophiles
74348|WP_093924147.1,train,74348,14.5,psychrophiles
74348|WP_093925076.1,train,74348,14.5,psychrophiles
936456|WP_013505787.1,train,936456,28.0,mesophiles bin 2
45610|WP_227677199.1,train,45610,18.0,mesophiles bin 1
249403|WP_034418112.1,train,249403,13.5,psychrophiles
53946|WP_015493812.1,train,53946,9.5,psychrophiles
249408|WP_034415377.1,train,249408,12.5,psychrophiles
281738|WP_394123919.1,train,281738,12.5,psychrophiles
56810|WP_201564368.1,train,56810,14.0,psychrophiles
304413|WP_464243614.1,train,304413,14.0,psychrophiles
53946|WP_015494309.1,train,53946,9.5,psychrophiles
74109|WP_006229235.1,train,74109,10.0,psychrophiles
43661|WP_227490444.1,train,43661,5.0,psychrophiles
60217|WP_013049973.1,train,60217,7.0,psychrophiles
212021|WP_248972911.1,train,212021,13.0,psychrophiles
1201293|WP_017220660.1,train,1201293,9.0,psychrophiles
392714|WP_194851145.1,val,392714,15.0,mesophiles bin 1
425514|WP_245735144.1,train,425514,14.0,psychrophiles
651661|WP_082216126.1,train,651661,12.5,psychrophiles
1843235|WP_132530278.1,train,1843235,10.0,psychrophiles
43661|WP_193630820.1,train,43661,5.0,psychrophiles
304413|WP_464244539.1,train,304413,14.0,psychrophiles
271099|WP_126507922.1,train,271099,10.0,psychrophiles
177439|WP_011188473.1,train,177439,10.0,psychrophiles
271096|WP_126517988.1,train,271096,10.0,psychrophiles
935224|WP_103999041.1,train,935224,14.5,psychrophiles
935224|WP_103999042.1,train,935224,14.5,psychrophiles
468913|WP_237724811.1,train,468913,10.0,psychrophiles
468914|WP_407570817.1,test,468914,10.0,psychrophiles
92642|WP_464326317.1,test,92642,78.0,thermophiles
468913|WP_237724885.1,test,468913,10.0,psychrophiles
249406|WP_415784555.1,test,249406,9.0,psychrophiles
468916|WP_407539347.1,train,468916,10.0,psychrophiles
504936|WP_205144367.1,val,504936,15.0,mesophiles bin 1
505250|WP_027078050.1,train,505250,10.0,psychrophiles
52704|WP_106060877.1,train,52704,12.0,psychrophiles
53946|WP_051076402.1,train,53946,9.5,psychrophiles
53946|WP_015496764.1,train,53946,9.5,psychrophiles
552518|WP_045777178.1,train,552518,22.5,mesophiles bin 1
1970434|WP_374145489.1,train,1970434,4.2,psychrophiles
1970433|WP_374131231.1,train,1970433,4.2,psychrophiles
1970432|WP_374128231.1,train,1970432,4.2,psychrophiles
74348|WP_093925135.1,train,74348,14.5,psychrophiles
1970307|WP_291328769.1,train,1970307,6.29,psychrophiles
57029|WP_157609257.1,train,57029,12.5,psychrophiles
57029|WP_015025846.1,train,57029,12.5,psychrophiles
60217|WP_231847721.1,train,60217,7.0,psychrophiles
225848|WP_237158021.1,train,225848,12.5,psychrophiles
60217|WP_013052179.1,train,60217,7.0,psychrophiles
212021|WP_248973620.1,train,212021,13.0,psychrophiles
271098|WP_012277754.1,train,271098,10.0,psychrophiles
74109|WP_006228457.1,train,74109,10.0,psychrophiles
67573|WP_238742203.1,train,67573,12.0,psychrophiles
225848|WP_077752187.1,train,225848,12.5,psychrophiles
56813|WP_101089247.1,train,56813,16.0,mesophiles bin 1
1129794|WP_007636078.1,train,1129794,12.0,psychrophiles
2023717|WP_232616003.1,train,2023717,12.5,psychrophiles
425104|WP_012141973.1,train,425104,10.0,psychrophiles
1967665|WP_081148817.1,train,1967665,11.5,psychrophiles
1469557|WP_034062479.1,train,1469557,10.0,psychrophiles
651661|WP_082217047.1,train,651661,12.5,psychrophiles
651662|WP_092743302.1,train,651662,5.5,psychrophiles
667306|WP_248105997.1,test,667306,50.0,mesophiles bin 4
1970309|WP_111867548.1,test,1970309,6.29,psychrophiles
1117313|WP_021032117.1,test,1117313,12.5,psychrophiles
1859457|WP_070985228.1,test,1859457,30.0,mesophiles bin 2
2023717|WP_101769515.1,test,2023717,12.5,psychrophiles
67573|WP_238742955.1,test,67573,12.0,psychrophiles
145483|WP_146852623.1,test,145483,13.5,psychrophiles
2056433|WP_136640968.1,test,2056433,12.5,psychrophiles
995038|WP_092448308.1,test,995038,11.0,psychrophiles
995037|WP_105033756.1,test,995037,11.0,psychrophiles
204470|WP_026964588.1,test,204470,47.5,mesophiles bin 4
1469557|WP_034057177.1,test,1469557,10.0,psychrophiles
291190|WP_146933777.1,test,291190,13.0,psychrophiles
291187|WP_066253212.1,test,291187,10.5,psychrophiles
505250|WP_027078547.1,test,505250,10.0,psychrophiles
1970436|WP_374139274.1,test,1970436,4.2,psychrophiles
1217908|WP_015501672.1,test,1217908,7.0,psychrophiles
74348|WP_093922163.1,test,74348,14.5,psychrophiles
1970434|WP_374147264.1,test,1970434,4.2,psychrophiles
1970433|WP_374131804.1,test,1970433,4.2,psychrophiles
645597|WP_132987227.1,test,645597,12.5,psychrophiles
53946|WP_015496620.1,test,53946,9.5,psychrophiles
486407|WP_343803254.1,test,486407,29.0,mesophiles bin 2
645597|WP_132987064.1,test,645597,12.5,psychrophiles
1524095|WP_188561788.1,train,1524095,12.5,psychrophiles
1562124|WP_188556602.1,train,1562124,10.0,psychrophiles
1562124|WP_188558609.1,train,1562124,10.0,psychrophiles
2054411|WP_208306298.1,train,2054411,14.0,psychrophiles
651662|WP_092737713.1,train,651662,5.5,psychrophiles
163361|WP_206962189.1,train,163361,14.0,psychrophiles
163361|WP_206960694.1,train,163361,14.0,psychrophiles
163361|WP_206961336.1,train,163361,14.0,psychrophiles
163361|WP_206962385.1,train,163361,14.0,psychrophiles
1658618|WP_129589717.1,train,1658618,10.0,psychrophiles
1658618|WP_105042626.1,test,1658618,10.0,psychrophiles
1794944|WP_183320772.1,test,1794944,30.0,mesophiles bin 2
1843235|WP_132530009.1,train,1843235,10.0,psychrophiles
1843235|WP_132531126.1,train,1843235,10.0,psychrophiles
425514|WP_090557488.1,train,425514,14.0,psychrophiles
1434752|WP_069659495.1,train,1434752,12.5,psychrophiles
1970307|WP_111865913.1,val,1970307,6.29,psychrophiles
37448|WP_168920756.1,val,37448,4.0,psychrophiles
1970309|WP_291324900.1,train,1970309,6.29,psychrophiles
1970433|WP_374131695.1,train,1970433,4.2,psychrophiles
1970434|WP_374147768.1,train,1970434,4.2,psychrophiles
177439|WP_011188786.1,train,177439,10.0,psychrophiles
1970433|WP_374132624.1,train,1970433,4.2,psychrophiles
1970433|WP_374132736.1,train,1970433,4.2,psychrophiles
1970434|WP_374147140.1,train,1970434,4.2,psychrophiles
1970433|WP_374132747.1,train,1970433,4.2,psychrophiles
1970436|WP_374138506.1,train,1970436,4.2,psychrophiles
198347|WP_226124604.1,train,198347,5.0,psychrophiles
52704|WP_106061030.1,train,52704,12.0,psychrophiles
238834|WP_071611995.1,train,238834,7.0,psychrophiles
1485217|WP_099786392.1,train,1485217,10.0,psychrophiles
96941|WP_317451573.1,train,96941,6.75,psychrophiles
96941|WP_262964606.1,train,96941,6.75,psychrophiles
198347|WP_226121163.1,train,198347,5.0,psychrophiles
253703|WP_068650645.1,train,253703,12.5,psychrophiles
238834|WP_071613222.1,train,238834,7.0,psychrophiles
249189|WP_071857074.1,train,249189,13.5,psychrophiles
52704|WP_106058522.1,train,52704,12.0,psychrophiles
96941|WP_262964422.1,train,96941,6.75,psychrophiles
2018669|WP_206752234.1,test,2018669,20.0,mesophiles bin 1
2023717|WP_101768566.1,train,2023717,12.5,psychrophiles
2038737|WP_379808582.1,train,2038737,10.0,psychrophiles
2054411|WP_185281074.1,test,2054411,14.0,psychrophiles
1562124|WP_188558147.1,test,1562124,10.0,psychrophiles
2056433|WP_136642089.1,test,2056433,12.5,psychrophiles
145483|WP_280178076.1,test,145483,13.5,psychrophiles
163361|WP_206961901.1,test,163361,14.0,psychrophiles
2056433|WP_136641260.1,train,2056433,12.5,psychrophiles
212021|WP_248973556.1,train,212021,13.0,psychrophiles
2257|WP_011323168.1,train,2257,45.0,mesophiles bin 4
2286|WP_218266326.1,train,2286,81.0,hyperthermophiles
249189|WP_071856617.1,train,249189,13.5,psychrophiles
249189|WP_071857238.1,val,249189,13.5,psychrophiles
249189|WP_071858259.1,train,249189,13.5,psychrophiles
52704|WP_106060660.1,train,52704,12.0,psychrophiles
249403|WP_084147821.1,train,249403,13.5,psychrophiles
249403|WP_051668417.1,train,249403,13.5,psychrophiles
249406|WP_415788323.1,test,249406,9.0,psychrophiles
253703|WP_068646738.1,train,253703,12.5,psychrophiles
253703|WP_068648726.1,train,253703,12.5,psychrophiles
264736|WP_107241857.1,train,264736,14.0,psychrophiles
264736|WP_107241638.1,train,264736,14.0,psychrophiles
271096|WP_126518682.1,train,271096,10.0,psychrophiles
131540|WP_019557617.1,train,131540,12.35,psychrophiles
271099|WP_126507254.1,train,271099,10.0,psychrophiles
28229|WP_011041257.1,train,28229,9.5,psychrophiles
1129794|WP_007637085.1,train,1129794,12.0,psychrophiles
1485217|WP_099788237.1,train,1485217,10.0,psychrophiles
1524095|WP_229748866.1,val,1524095,12.5,psychrophiles
1562124|WP_188558504.1,test,1562124,10.0,psychrophiles
1562124|WP_373285754.1,train,1562124,10.0,psychrophiles
163361|WP_206960678.1,train,163361,14.0,psychrophiles
651662|WP_092739763.1,train,651662,5.5,psychrophiles
336828|WP_019600595.1,train,336828,5.0,psychrophiles
291190|WP_146928538.1,train,291190,13.0,psychrophiles
1562124|WP_188557084.1,train,1562124,10.0,psychrophiles
556529|WP_239868520.1,train,556529,20.0,mesophiles bin 1
291179|WP_147088192.1,train,291179,10.5,psychrophiles
983|WP_073241758.1,train,983,18.75,mesophiles bin 1
1843235|WP_132529689.1,train,1843235,10.0,psychrophiles
291187|WP_066248794.1,train,291187,10.5,psychrophiles
651661|WP_082217592.1,train,651661,12.5,psychrophiles
935223|WP_091203040.1,train,935223,14.0,psychrophiles
57029|WP_015024421.1,train,57029,12.5,psychrophiles
2038737|WP_379805665.1,train,2038737,10.0,psychrophiles
163361|WP_206961750.1,train,163361,14.0,psychrophiles
1658618|WP_105043837.1,train,1658618,10.0,psychrophiles
1658618|WP_105043079.1,train,1658618,10.0,psychrophiles
177439|WP_011187867.1,test,177439,10.0,psychrophiles
177439|WP_011190082.1,train,177439,10.0,psychrophiles
1843235|WP_132533918.1,train,1843235,10.0,psychrophiles
1843235|WP_132529060.1,train,1843235,10.0,psychrophiles
1434752|WP_083257260.1,train,1434752,12.5,psychrophiles
1524095|WP_188562483.1,train,1524095,12.5,psychrophiles
2054411|WP_208307441.1,train,2054411,14.0,psychrophiles
1843235|WP_132530128.1,train,1843235,10.0,psychrophiles
2054411|WP_185281357.1,train,2054411,14.0,psychrophiles
651662|WP_088462460.1,train,651662,5.5,psychrophiles
1562124|WP_188556041.1,train,1562124,10.0,psychrophiles
1524095|WP_188561965.1,train,1524095,12.5,psychrophiles
195907|WP_006990033.1,train,195907,20.0,mesophiles bin 1
1970432|WP_374126411.1,train,1970432,4.2,psychrophiles
1970434|WP_374144912.1,train,1970434,4.2,psychrophiles
1970433|WP_374130382.1,train,1970433,4.2,psychrophiles
1970434|WP_374147465.1,train,1970434,4.2,psychrophiles
1970433|WP_374132414.1,train,1970433,4.2,psychrophiles
1970432|WP_374127999.1,train,1970432,4.2,psychrophiles
1970436|WP_374139925.1,train,1970436,4.2,psychrophiles
1970432|WP_374126353.1,train,1970432,4.2,psychrophiles
2018669|WP_135545194.1,test,2018669,20.0,mesophiles bin 1
2038737|WP_379808454.1,train,2038737,10.0,psychrophiles
291187|WP_066247001.1,train,291187,10.5,psychrophiles
2038737|WP_379809144.1,val,2038737,10.0,psychrophiles
425514|WP_090556273.1,val,425514,14.0,psychrophiles
2056433|WP_136643822.1,train,2056433,12.5,psychrophiles
2056433|WP_136640537.1,train,2056433,12.5,psychrophiles
995038|WP_092449287.1,train,995038,11.0,psychrophiles
225848|WP_077754340.1,val,225848,12.5,psychrophiles
43661|WP_193633214.1,val,43661,5.0,psychrophiles
60217|WP_041420022.1,val,60217,7.0,psychrophiles
212021|WP_248973582.1,val,212021,13.0,psychrophiles
271098|WP_398363414.1,val,271098,10.0,psychrophiles
238834|WP_071611004.1,test,238834,7.0,psychrophiles
198347|WP_226123515.1,test,198347,5.0,psychrophiles
249189|WP_084405634.1,train,249189,13.5,psychrophiles
249403|WP_029477691.1,train,249403,13.5,psychrophiles
468914|WP_407569712.1,train,468914,10.0,psychrophiles
1121381|WP_029481195.1,train,1121381,12.5,psychrophiles
468916|WP_407541136.1,train,468916,10.0,psychrophiles
249406|WP_428194606.1,train,249406,9.0,psychrophiles
249408|WP_156039354.1,train,249408,12.5,psychrophiles
249408|WP_029482616.1,train,249408,12.5,psychrophiles
468913|WP_161880464.1,train,468913,10.0,psychrophiles
468916|WP_407542310.1,train,468916,10.0,psychrophiles
386302|WP_097060052.1,train,386302,18.5,mesophiles bin 1
2056433|WP_136642800.1,train,2056433,12.5,psychrophiles
145483|WP_146854977.1,train,145483,13.5,psychrophiles
253703|WP_068646026.1,test,253703,12.5,psychrophiles
253703|WP_068650907.1,train,253703,12.5,psychrophiles
264574|WP_245541407.1,train,264574,29.0,mesophiles bin 2
264736|WP_107243050.1,train,264736,14.0,psychrophiles
2023717|WP_101768389.1,train,2023717,12.5,psychrophiles
271096|WP_246033205.1,train,271096,10.0,psychrophiles
995038|WP_166787623.1,val,995038,11.0,psychrophiles
131540|WP_019557500.1,val,131540,12.35,psychrophiles
67573|WP_238742813.1,val,67573,12.0,psychrophiles
56813|WP_248987853.1,val,56813,16.0,mesophiles bin 1
96941|WP_262966198.1,val,96941,6.75,psychrophiles
271096|WP_126519595.1,val,271096,10.0,psychrophiles
1129794|WP_007637564.1,val,1129794,12.0,psychrophiles
60217|WP_013051914.1,val,60217,7.0,psychrophiles
1117313|WP_010554532.1,val,1117313,12.5,psychrophiles
1121922|WP_226988938.1,val,1121922,12.5,psychrophiles
271099|WP_126505961.1,val,271099,10.0,psychrophiles
2023717|WP_232615686.1,val,2023717,12.5,psychrophiles
425104|WP_012143035.1,val,425104,10.0,psychrophiles
1336806|WP_158524308.1,val,1336806,12.0,psychrophiles
43661|WP_193632647.1,val,43661,5.0,psychrophiles
1201293|WP_017220374.1,val,1201293,9.0,psychrophiles
1658618|WP_105043339.1,val,1658618,10.0,psychrophiles
264736|WP_107241397.1,val,264736,14.0,psychrophiles
1070431|WP_184195904.1,test,1070431,25.0,mesophiles bin 2
1117313|WP_033012756.1,test,1117313,12.5,psychrophiles
1121381|WP_029480588.1,train,1121381,12.5,psychrophiles
249406|WP_415785639.1,train,249406,9.0,psychrophiles
468916|WP_407541733.1,train,468916,10.0,psychrophiles
468913|WP_161880684.1,train,468913,10.0,psychrophiles
249403|WP_029475522.1,train,249403,13.5,psychrophiles
468914|WP_407572204.1,train,468914,10.0,psychrophiles
1121381|WP_029483658.1,train,1121381,12.5,psychrophiles
1129794|WP_007642521.1,train,1129794,12.0,psychrophiles
1150600|WP_016193596.1,val,1150600,18.0,mesophiles bin 1
425514|WP_090556226.1,val,425514,14.0,psychrophiles
238834|WP_071613073.1,val,238834,7.0,psychrophiles
249189|WP_071858469.1,val,249189,13.5,psychrophiles
336828|WP_019597980.1,val,336828,5.0,psychrophiles
1495650|WP_303897131.1,val,1495650,73.75,thermophiles
651662|WP_092738090.1,val,651662,5.5,psychrophiles
1562124|WP_188559062.1,val,1562124,10.0,psychrophiles
304413|WP_464242610.1,val,304413,14.0,psychrophiles
198347|WP_226124934.1,val,198347,5.0,psychrophiles
52704|WP_106059344.1,val,52704,12.0,psychrophiles
2054411|WP_208307477.1,val,2054411,14.0,psychrophiles
1201293|WP_017221431.1,train,1201293,9.0,psychrophiles
1201293|WP_017223272.1,train,1201293,9.0,psychrophiles
2023717|WP_232616319.1,train,2023717,12.5,psychrophiles
74109|WP_006232709.1,train,74109,10.0,psychrophiles
1117313|WP_010555338.1,train,1117313,12.5,psychrophiles
67573|WP_238742251.1,train,67573,12.0,psychrophiles
1217908|WP_217564386.1,train,1217908,7.0,psychrophiles
1217908|WP_245541029.1,train,1217908,7.0,psychrophiles
74348|WP_093924927.1,train,74348,14.5,psychrophiles
1217908|WP_015501609.1,train,1217908,7.0,psychrophiles
131540|WP_019556538.1,train,131540,12.35,psychrophiles
1353778|WP_181456938.1,train,1353778,17.5,mesophiles bin 1
1434752|WP_069660353.1,train,1434752,12.5,psychrophiles
651661|WP_082218067.1,train,651661,12.5,psychrophiles
935223|WP_091209057.1,train,935223,14.0,psychrophiles
651662|WP_139255256.1,train,651662,5.5,psychrophiles
1434752|WP_069661325.1,train,1434752,12.5,psychrophiles
651661|WP_082214817.1,train,651661,12.5,psychrophiles
1434752|WP_069660964.1,train,1434752,12.5,psychrophiles
145483|WP_146854179.1,train,145483,13.5,psychrophiles
1469144|WP_067071656.1,train,1469144,65.0,thermophiles
1469557|WP_156112395.1,test,1469557,10.0,psychrophiles
1477021|WP_188509615.1,test,1477021,14.0,psychrophiles
249403|WP_029475752.1,test,249403,13.5,psychrophiles
163361|WP_206961965.1,test,163361,14.0,psychrophiles
468913|WP_161881647.1,test,468913,10.0,psychrophiles
1477021|WP_188509968.1,train,1477021,14.0,psychrophiles
1477021|WP_188511707.1,train,1477021,14.0,psychrophiles
995038|WP_134495677.1,train,995038,11.0,psychrophiles
2056433|WP_136643066.1,train,2056433,12.5,psychrophiles
1485217|WP_099786422.1,train,1485217,10.0,psychrophiles
1524095|WP_188560970.1,val,1524095,12.5,psychrophiles
1524095|WP_188560488.1,train,1524095,12.5,psychrophiles
1562124|WP_188556473.1,train,1562124,10.0,psychrophiles
163361|WP_344109115.1,train,163361,14.0,psychrophiles
163361|WP_206967844.1,train,163361,14.0,psychrophiles
163361|WP_242552010.1,train,163361,14.0,psychrophiles
1658618|WP_129589562.1,train,1658618,10.0,psychrophiles
1658618|WP_105042722.1,train,1658618,10.0,psychrophiles
1658618|WP_105043679.1,train,1658618,10.0,psychrophiles
177439|WP_011189234.1,train,177439,10.0,psychrophiles
1844006|WP_096740479.1,train,1844006,24.0,mesophiles bin 1
1967665|WP_081152720.1,train,1967665,11.5,psychrophiles
1967665|WP_081150500.1,train,1967665,11.5,psychrophiles
1970307|WP_291350911.1,train,1970307,6.29,psychrophiles
1970309|WP_291325828.1,train,1970309,6.29,psychrophiles
1970310|WP_291326980.1,test,1970310,6.29,psychrophiles
1970432|WP_374128133.1,train,1970432,4.2,psychrophiles
1970434|WP_374145141.1,train,1970434,4.2,psychrophiles
1970434|WP_374145628.1,train,1970434,4.2,psychrophiles
1970434|WP_374146741.1,train,1970434,4.2,psychrophiles
1970436|WP_374138525.1,train,1970436,4.2,psychrophiles
198347|WP_226120951.1,train,198347,5.0,psychrophiles
238834|WP_071613406.1,train,238834,7.0,psychrophiles
52704|WP_106059365.1,train,52704,12.0,psychrophiles
198347|WP_226121907.1,train,198347,5.0,psychrophiles
2023717|WP_232577718.1,train,2023717,12.5,psychrophiles
2054411|WP_208308999.1,train,2054411,14.0,psychrophiles
1524095|WP_188561072.1,train,1524095,12.5,psychrophiles
1562124|WP_188557934.1,train,1562124,10.0,psychrophiles
2054411|WP_208307177.1,train,2054411,14.0,psychrophiles
291187|WP_066247747.1,train,291187,10.5,psychrophiles
304413|WP_464242970.1,train,304413,14.0,psychrophiles
304413|WP_464243860.1,train,304413,14.0,psychrophiles
1121922|WP_006012763.1,train,1121922,12.5,psychrophiles
1967665|WP_081150910.1,train,1967665,11.5,psychrophiles
177439|WP_011187473.1,train,177439,10.0,psychrophiles
131540|WP_019556902.1,train,131540,12.35,psychrophiles
74348|WP_093922866.1,train,74348,14.5,psychrophiles
225848|WP_149027449.1,train,225848,12.5,psychrophiles
60217|WP_013049693.1,train,60217,7.0,psychrophiles
28229|WP_011045755.1,train,28229,9.5,psychrophiles
43661|WP_227490377.1,train,43661,5.0,psychrophiles
212021|WP_248973554.1,train,212021,13.0,psychrophiles
67573|WP_238743147.1,train,67573,12.0,psychrophiles
271098|WP_012278770.1,train,271098,10.0,psychrophiles
264736|WP_107243572.1,train,264736,14.0,psychrophiles
271096|WP_439332633.1,train,271096,10.0,psychrophiles
